5000,main-heartbeat,102664,95476,40948,40948,102664,40948,0,0,loopTask,8736,8736,3700,3328,3344
10000,main-heartbeat,102508,95476,40948,40948,102508,40948,0,0,loopTask,8736,8736,3700,3328,3344
15000,main-heartbeat,52672,48176,31732,31732,52672,31732,0,0,loopTask,8352,8352,3700,3328,3344
20000,main-heartbeat,52640,48140,31732,31732,52640,31732,0,0,loopTask,8352,8352,3700,3328,3344
25000,main-heartbeat,52640,47020,31732,31732,52640,31732,0,0,loopTask,8352,8352,3700,3328,3344
30000,main-heartbeat,52640,47020,31732,31732,52640,31732,0,0,loopTask,8352,8352,3700,3328,3344
35000,main-heartbeat,52616,47020,31732,31732,52616,31732,0,0,loopTask,8352,8352,3700,3328,3344
40000,main-heartbeat,52640,47020,31732,31732,52640,31732,0,0,loopTask,8352,8352,3700,3328,3344
45000,main-heartbeat,52640,47020,31732,31732,52640,31732,0,0,loopTask,8352,8352,3700,3328,3344
50000,main-heartbeat,52640,47020,31732,31732,52640,31732,0,0,loopTask,8352,8352,3700,3328,3344
55000,main-heartbeat,52420,47020,31732,31732,52420,31732,0,0,loopTask,8352,8352,3700,3328,3344
60000,main-heartbeat,52420,47020,31732,31732,52420,31732,0,0,loopTask,8352,8352,3700,3328,3344
65000,main-heartbeat,52420,47020,31732,31732,52420,31732,0,0,loopTask,8352,8352,3620,3328,3344
70000,main-heartbeat,52420,47020,31732,31732,52420,31732,0,0,loopTask,8352,8352,3620,3328,3344
75000,main-heartbeat,52420,47020,31732,31732,52420,31732,0,0,loopTask,8352,8352,3620,3328,3344
80000,main-heartbeat,52420,47020,31732,31732,52420,31732,0,0,loopTask,8352,8352,3620,3328,3344
85000,main-heartbeat,52420,47020,31732,31732,52420,31732,0,0,loopTask,8352,8352,3620,3328,3344
90000,main-heartbeat,52420,47020,31732,31732,52420,31732,0,0,loopTask,8352,8352,3620,3328,3344
95000,main-heartbeat,52420,47020,31732,31732,52420,31732,0,0,loopTask,8352,8352,3620,3328,3344
100000,main-heartbeat,52420,47020,31732,31732,52420,31732,0,0,loopTask,8352,8352,3620,3328,3344
105000,main-heartbeat,52420,47020,31732,31732,52420,31732,0,0,loopTask,8352,8352,3620,3328,3344
110000,main-heartbeat,52420,47020,31732,31732,52420,31732,0,0,loopTask,8352,8352,3620,3328,3344
115000,main-heartbeat,52420,47020,31732,31732,52420,31732,0,0,loopTask,8352,8352,3620,3328,3344
120000,main-heartbeat,52384,47020,31732,31732,52384,31732,0,0,loopTask,8352,8352,3620,3328,3344
125000,main-heartbeat,52388,47020,31732,31732,52388,31732,0,0,loopTask,8352,8352,3620,3328,3344
130000,main-heartbeat,52388,47020,31732,31732,52388,31732,0,0,loopTask,8352,8352,3620,3328,3344
134936,profiles-load-start,52324,47020,31732,31732,52324,31732,0,0,loopTask,8352,8352,3620,3328,3344
134964,profiles-load-end,48980,43852,31732,31732,48980,31732,0,0,loopTask,8208,8208,3620,3328,3344
134975,profiles-load-start,52324,43852,31732,31732,52324,31732,0,0,loopTask,8208,8208,3620,3328,3344
135002,profiles-load-end,48980,43852,31732,31732,48980,31732,0,0,loopTask,8176,8176,3620,3328,3344
135013,fanet-begin-start,52324,43852,31732,31732,52324,31732,0,0,loopTask,8176,8176,3620,3328,3344
135079,fanet-begin-end,52324,43852,31732,31732,52324,31732,0,0,loopTask,8176,8176,3620,3328,3344
135113,main-heartbeat,52324,43852,31732,31732,52324,31732,0,0,loopTask,8176,8176,3620,3328,3344
135556,profiles-load-start,51948,43852,31732,31732,51948,31732,0,0,loopTask,8176,8176,3620,2404,1968
135584,profiles-load-end,48160,43044,31732,31732,48160,31732,0,0,loopTask,8176,8176,3620,2404,1968
135595,profiles-load-start,51504,38932,31732,31732,51504,31732,0,0,loopTask,8176,8176,3620,2404,1968
135621,profiles-load-end,48160,38932,31732,31732,48160,31732,0,0,loopTask,8160,8160,3620,2404,1968
